Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
15-10-2016,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",32.667,514,6.4,en,"Horror, Thriller",https://image.tmdb.org/t/p/original/6PQqC4SbY910VvyVad6mvsboILU.jpg
14-02-2013,Barbie in the Pink Shoes,"Dance your way to a magical adventure with Barbie as Kristyn, a ballerina with big dreams! When she tries on a pair of sparkling pink shoes, she and her best friend, Hailey, are whisked away to a fantastical ballet world. There, Kristyn discovers she must dance in her favorite ballets in order to defeat an evil Snow Queen. With performances to the legendary Giselle and Swan Lake ballets, it's a wonderful journey where if you dance with your heart, dreams come true!",32.664,283,6.8,en,"Animation, Family",https://image.tmdb.org/t/p/original/4HSPgeq04YUghXbSO5tSPP0jZ4k.jpg
25-06-1974,Emmanuelle,"Emmanuelle, a svelte, naive young woman, is en route to Bangkok where she'll join her new husband. He works for the French Embassy and has a lovely home, several dedicated servants, and an expensive car at his disposal. Once Emmanuelle arrives, her husband and a few friends introduce her to a realm of sexual ecstasy she'd never imagined.",32.664,504,5.9,fr,"Drama, Romance",https://image.tmdb.org/t/p/original/aUYDbpjBtn7BaRokrzSJZbByJtl.jpg
28-07-2006,The Ant Bully,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",32.615,1101,5.7,en,"Fantasy, Adventure, Animation, Comedy, Family",https://image.tmdb.org/t/p/original/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg
14-12-2020,Army of One,"Out hiking, Special Forces Brenner Baker stumbles onto a Cartel's compound. Her husband's killed and she's left for dead. The Cartel made two mistakes, killed her husband and left her alive. They won't live to make another.",32.609,52,5.1,en,Action,https://image.tmdb.org/t/p/original/oswZEJav9ymqIc9B1cjA9Pz2tj1.jpg
04-10-2019,Wonder Woman: Bloodlines,"Wonder Woman tries to help a troubled young girl who has fallen in with a deadly organization known as Villainy, Inc.",32.603,364,7.1,en,"Science Fiction, Animation, Action, Fantasy",https://image.tmdb.org/t/p/original/w1SBqj0fn1j72ST5i1jauWo3swT.jpg
03-12-2015,Point Break,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",32.585,1935,5.9,en,Action,https://image.tmdb.org/t/p/original/z7JOvw5Lqs9ezoFTJxmz3nx3av2.jpg
13-07-2010,The Sorcerer's Apprentice,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",32.568,4176,6.1,en,"Fantasy, Adventure, Action",https://image.tmdb.org/t/p/original/kffWPQfYLkjsoYEBlFpzqVoTfCV.jpg
22-03-1985,Friday the 13th: A New Beginning,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters.",32.557,822,5.3,en,Horror,https://image.tmdb.org/t/p/original/oh99gL4Yu3C7cIsRZ5vNaHdSt1R.jpg
13-05-2010,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",32.556,2489,7,en,"Comedy, Drama, Romance",https://image.tmdb.org/t/p/original/y9DdvY1IRNS2hWLq161hmP2gXn.jpg
13-12-2007,National Treasure: Book of Secrets,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",32.544,4211,6.3,en,"Action, Adventure, Mystery, Thriller",https://image.tmdb.org/t/p/original/xxoIBbvmTj1ZttzV439jAvoovTw.jpg
09-10-2001,Scooby-Doo! and the Cyber Chase,"When Scooby and the gang get trapped in a video game created for them, they must fight against the 'Phantom Virus.' To escape the game they must go level by level and defeat the game once and for all.",32.523,382,7.4,en,"Animation, Adventure, Comedy",https://image.tmdb.org/t/p/original/mKmFscYvGLMnZ5TslwxCge5oELO.jpg
11-12-1962,Lawrence of Arabia,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",32.522,2264,8,en,"War, History, Adventure, Drama",https://image.tmdb.org/t/p/original/vOEbimiBaTQr9SDFfDHHWCZdZK2.jpg
18-12-2013,Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",32.514,11883,7.9,en,"Romance, Science Fiction, Drama",https://image.tmdb.org/t/p/original/yk4J4aewWYNiBhD49WD7UaBBn37.jpg
13-09-2018,Johnny English Strikes Again,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.",32.497,1958,6.2,en,"Action, Adventure, Comedy",https://image.tmdb.org/t/p/original/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg
13-08-2009,Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",32.492,1820,6.3,en,"Horror, Mystery, Thriller",https://image.tmdb.org/t/p/original/b16EjFeHd2AwoYXWUne7DA346pU.jpg
23-12-2010,Gulliver's Travels,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",32.462,1938,5.2,en,"Family, Comedy, Adventure, Fantasy",https://image.tmdb.org/t/p/original/tazLyiF4q2w07jXjg4z4CQZgvY.jpg
15-12-2004,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",32.457,7778,8,en,Drama,https://image.tmdb.org/t/p/original/2ti3l1OeB8G94yyqfAI7nmMZUbA.jpg
04-03-1996,Dragon Ball: The Path to Power,"A retelling of Dragon Ball's origin with a different take on the meeting of Goku, Bulma, and Kame-Sen'nin. It also retells the Red Ribbon Army story; but this time they find Goku rather than Goku finding them.",32.437,241,7.2,ja,"Animation, Adventure, Fantasy",https://image.tmdb.org/t/p/original/wuW7jeE7pX7glnZpCcJZGfC0YSr.jpg
10-03-2016,10 Cloverfield Lane,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",32.434,6487,7,en,"Thriller, Science Fiction, Drama, Horror",https://image.tmdb.org/t/p/original/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg
17-06-1988,Red Heat,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,32.412,1097,6.1,en,"Action, Crime",https://image.tmdb.org/t/p/original/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg
30-08-2019,Uncut Gems,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",32.406,3478,7.1,en,"Drama, Thriller, Crime",https://image.tmdb.org/t/p/original/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg
03-11-2005,The Nun,"Years ago, a cruel and merciless nun turned a boarding school into a living hell for her students until they could no longer bear the abuse, and she mysteriously disappeared. Now the alumnae are being brutally murdered one by one.",32.406,178,5.5,es,"Horror, Mystery",https://image.tmdb.org/t/p/original/2bDojliSLzGFwxlqQZodJAXHy7H.jpg
30-09-2018,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",32.401,342,8.3,en,"Drama, TV Movie",https://image.tmdb.org/t/p/original/pTMySRZVse7bqv0Pcr7Hx5b0ZXQ.jpg
03-05-2023,Guardians of the Galaxy Vol. 3,The third and final film in the Guardians of the Galaxy trilogy.,32.375,0,0,en,"Action, Adventure, Science Fiction, Comedy",https://image.tmdb.org/t/p/original/1neAtYqPFfuyzpOnj3ZVDXtGXLf.jpg
01-11-2018,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",32.368,2257,6.7,en,"Horror, War, Science Fiction",https://image.tmdb.org/t/p/original/l76Rgp32z2UxjULApxGXAPpYdAP.jpg
10-09-2005,Brokeback Mountain,"Two modern-day cowboys meet on a shepherding job in the summer of '63, the two share a raw and powerful summer together that turns into a lifelong relationship conflict",32.353,5585,7.8,en,"Drama, Romance",https://image.tmdb.org/t/p/original/fsbzfe9eLOEl5rJX04nPEr1eoAi.jpg
22-10-2021,Warning,"Loneliness, death and the meaning of life, explored through vastly separate lives colliding in interweaving short stories set in future Earth.",32.349,49,5.5,en,"Science Fiction, Thriller, Drama",https://image.tmdb.org/t/p/original/hY0JZLUiGEmuRLvXATisHM3tw1f.jpg
21-09-2012,Trouble with the Curve,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",32.33,1064,6.9,en,"Drama, Romance",https://image.tmdb.org/t/p/original/zLZQVmxOj5kICbS5Pq7rB1cbPvP.jpg
21-12-1949,Samson and Delilah,"When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret. The classic story of Samson and Delilah as told by Cecil B. DeMille.",32.326,133,6.5,en,"Drama, Romance, Adventure",https://image.tmdb.org/t/p/original/iNb2KMv056vpCJycqFp5Xbpw61Z.jpg
22-03-2017,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",32.318,6039,6.4,en,"Horror, Science Fiction, Thriller",https://image.tmdb.org/t/p/original/lja0Kh17LLleh6DhtixEh7Z7T6D.jpg
30-09-2011,What's Your Number?,"Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",32.313,1949,6.5,en,"Comedy, Romance",https://image.tmdb.org/t/p/original/e2PcyjS9oBaMR7rV2DUJ1yY1gKX.jpg
02-01-2004,American Pie: Revealed,"Documentary about the making of American Pie (1999), American Pie 2 (2001) and American Wedding (2003).",32.313,145,5.9,en,"Documentary, Comedy",https://image.tmdb.org/t/p/original/zd6vScAUAp3blRMa2ZCsFY2SUNk.jpg
